Designator,Mid X,Mid Y,Rotation,Layer
BT1,114.554,-87.376,90.0,bottom
D1,94.7674,-55.5879,0.0,top
D10,108.331,-83.058,0.0,top
D2,110.2614,-33.02,0.0,top
D3,126.492,-78.486,0.0,top
D4,85.593,-80.518,0.0,top
D5,107.4674,-61.5569,0.0,top
D6,98.044,-73.025,0.0,top
D7,100.9904,-43.1419,0.0,top
D8,114.7094,-48.877,0.0,top
D9,119.7494,-67.502,0.0,top
R1,112.014,-95.504,0.0,bottom
S1,125.94,-72.938,270.0,bottom
